Code,Description,Source URL
Q30.0,Choanal atresia Incl.: Atresia Congenital stenosis of nares (anterior)(posterior),https://icd.who.int/browse10/2019/en#/Q30-Q34
Q30.1,Agenesis and underdevelopment of nose Incl.: Congenital absence of nose,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q30.2,"Fissured, notched and cleft nose",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q30.3,Congenital perforated nasal septum,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q30.8,Other congenital malformations of nose Incl.: Accessory nose Congenital anomaly of nasal sinus wall,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q30.9,"Congenital malformation of nose, unspecified",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31,Congenital malformations of larynx Excl.: congenital (laryngeal) stridor NOS (P28.8),https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.0,Web of larynx Incl.: Web of larynx: NOS glottic subglottic,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.1,Congenital subglottic stenosis,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.2,Laryngeal hypoplasia,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.3,Laryngocele,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.5,Congenital laryngomalacia,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.8,"Other congenital malformations of larynx Incl.: Absence Agenesis Atresia of cricoid cartilage, epiglottis, glottis, larynx or thyroid cartilage Cleft thyroid cartilage Congenital stenosis of larynx NEC Fissure of epiglottis Posterior cleft of cricoid cartilage",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q31.9,"Congenital malformation of larynx, unspecified",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32,Congenital malformations of trachea and bronchus Excl.: congenital bronchiectasis (Q33.4),https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32.0,Congenital tracheomalacia,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32.1,Other congenital malformations of trachea Incl.: Anomaly of tracheal cartilage Atresia of trachea Congenital: dilatation malformation stenosis of trachea Congenital tracheocele,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32.2,Congenital bronchomalacia,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32.3,Congenital stenosis of bronchus,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q32.4,Other congenital malformations of bronchus Incl.: Absence Agenesis Atresia Congenital malformation NOS Diverticulum of bronchus,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33,Congenital malformations of lung,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.0,"Congenital cystic lung Incl.: Congenital: honeycomb lung lung disease: cystic polycystic Excl.: cystic lung disease, acquired or unspecified (J98.4)",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.1,Accessory lobe of lung,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.2,Sequestration of lung,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.3,Agenesis of lung Incl.: Absence of lung (lobe),https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.4,Congenital bronchiectasis,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.5,Ectopic tissue in lung,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.6,Hypoplasia and dysplasia of lung Excl.: pulmonary hypoplasia associated with short gestation (P28.0),https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.8,Other congenital malformations of lung,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q33.9,"Congenital malformation of lung, unspecified",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q34,Other congenital malformations of respiratory system,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q34.0,Anomaly of pleura,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q34.1,Congenital cyst of mediastinum,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q34.8,Other specified congenital malformations of respiratory system Incl.: Atresia of nasopharynx,https://icd.who.int/browse10/2019/en#/Q30-Q34
Q34.9,"Congenital malformation of respiratory system, unspecified Incl.: Congenital: absence anomaly NOS of respiratory organ",https://icd.who.int/browse10/2019/en#/Q30-Q34
Q35-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35,Cleft palate Incl.: fissure of palate palatoschisis Excl.: cleft palate with cleft lip (Q37.-),https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35.1,Cleft hard palate,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35.3,Cleft soft palate,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35.5,Cleft hard palate with cleft soft palate,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35.7,Cleft uvula,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q35.9,"Cleft palate, unspecified",https://icd.who.int/browse10/2019/en#/Q35-Q37
Q36,Cleft lip Incl.: cheiloschisis congenital fissure of lip harelip labium leporinum Excl.: cleft lip with cleft palate (Q37.-),https://icd.who.int/browse10/2019/en#/Q35-Q37
Q36.0,"Cleft lip, bilateral",https://icd.who.int/browse10/2019/en#/Q35-Q37
Q36.1,"Cleft lip, median",https://icd.who.int/browse10/2019/en#/Q35-Q37
Q36.9,"Cleft lip, unilateral Incl.: Cleft lip NOS",https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37,Cleft palate with cleft lip,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.0,Cleft hard palate with bilateral cleft lip,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.1,Cleft hard palate with unilateral cleft lip Incl.: Cleft hard palate with cleft lip NOS,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.2,Cleft soft palate with bilateral cleft lip,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.3,Cleft soft palate with unilateral cleft lip Incl.: Cleft soft palate with cleft lip NOS,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.4,Cleft hard and soft palate with bilateral cleft lip,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.5,Cleft hard and soft palate with unilateral cleft lip Incl.: Cleft hard and soft palate with cleft lip NOS,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.8,Unspecified cleft palate with bilateral cleft lip,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q37.9,Unspecified cleft palate with unilateral cleft lip Incl.: Cleft palate with cleft lip NOS,https://icd.who.int/browse10/2019/en#/Q35-Q37
Q38-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38,"Other congenital malformations of tongue, mouth and pharynx Excl.: macrostomia (Q18.4) microstomia (Q18.5)",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.0,"Congenital malformations of lips, not elsewhere classified Incl.: Congenital: fistula of lip malformation of lip NOS Van der Woude syndrome Excl.: cleft lip (Q36.-) cleft lip with cleft palate (Q37.-) macrocheilia (Q18.6) microcheilia (Q18.7)",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.1,Ankyloglossia Incl.: Tongue tie,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.2,Macroglossia,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.3,Other congenital malformations of tongue Incl.: Aglossia Bifid tongue Congenital: adhesion fissure malformation NOS of tongue Hypoglossia Hypoplasia of tongue Microglossia,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.4,Congenital malformations of salivary glands and ducts Incl.: Absence Accessory Atresia (of) salivary gland or duct Congenital fistula of salivary gland,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.5,"Congenital malformations of palate, not elsewhere classified Incl.: Absence of uvula Congenital malformation of palate NOS High arched palate Excl.: cleft palate (Q35.-) cleft palate with cleft lip (Q37.-)",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.6,Other congenital malformations of mouth Incl.: Congenital malformation of mouth NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.7,Pharyngeal pouch Incl.: Diverticulum of pharynx Excl.: pharyngeal pouch syndrome (D82.1),https://icd.who.int/browse10/2019/en#/Q38-Q45
Q38.8,Other congenital malformations of pharynx Incl.: Congenital malformation of pharynx NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39,Congenital malformations of oesophagus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.0,Atresia of oesophagus without fistula Incl.: Atresia of oesophagus NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.1,Atresia of oesophagus with tracheo-oesophageal fistula Incl.: Atresia of oesophagus with broncho-oesophageal fistula,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.2,Congenital tracheo-oesophageal fistula without atresia Incl.: Congenital tracheo-oesophageal fistula NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.3,Congenital stenosis and stricture of oesophagus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.4,Congenital oesophageal web Excl.: oesophageal web (acquired) (K22.2),https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.5,Congenital dilatation of oesophagus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.6,Diverticulum of oesophagus Incl.: Oesophageal pouch,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.8,Other congenital malformations of oesophagus Incl.: Absent Congenital displacement Duplication (of) oesophagus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q39.9,"Congenital malformation of oesophagus, unspecified",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40,Other congenital malformations of upper alimentary tract,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.0,Congenital hypertrophic pyloric stenosis Incl.: Congenital or infantile: constriction hypertrophy spasm stenosis stricture of pylorus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.1,Congenital hiatus hernia Incl.: Displacement of cardia through oesophageal hiatus Excl.: congenital diaphragmatic hernia (Q79.0),https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.2,Other specified congenital malformations of stomach Incl.: Congenital: displacement of stomach diverticulum of stomach hourglass stomach Duplication of stomach Megalogastria Microgastria,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.3,"Congenital malformation of stomach, unspecified",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.8,Other specified congenital malformations of upper alimentary tract,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q40.9,"Congenital malformation of upper alimentary tract, unspecified Incl.: Congenital: anomaly deformity NOS of upper alimentary tract",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41,"Congenital absence, atresia and stenosis of small intestine Incl.: congenital obstruction, occlusion and stricture of small intestine or intestine NOS Excl.: meconium ileus (E84.1)",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41.0,"Congenital absence, atresia and stenosis of duodenum",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41.1,"Congenital absence, atresia and stenosis of jejunum Incl.: Apple peel syndrome Imperforate jejunum",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41.2,"Congenital absence, atresia and stenosis of ileum",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41.8,"Congenital absence, atresia and stenosis of other specified parts of small intestine",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q41.9,"Congenital absence, atresia and stenosis of small intestine, part unspecified Incl.: Congenital absence, atresia and stenosis of intestine NOS",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42,"Congenital absence, atresia and stenosis of large intestine Incl.: congenital obstruction, occlusion and stricture of large intestine",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.0,"Congenital absence, atresia and stenosis of rectum with fistula",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.1,"Congenital absence, atresia and stenosis of rectum without fistula Incl.: Imperforate rectum",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.2,"Congenital absence, atresia and stenosis of anus with fistula",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.3,"Congenital absence, atresia and stenosis of anus without fistula Incl.: Imperforate anus",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.8,"Congenital absence, atresia and stenosis of other parts of large intestine",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q42.9,"Congenital absence, atresia and stenosis of large intestine, part unspecified",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43,Other congenital malformations of intestine,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.0,Meckel diverticulum Incl.: Persistent: omphalomesenteric duct vitelline duct,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.1,Hirschsprung disease Incl.: Aganglionosis Congenital (aganglionic) megacolon,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.2,Other congenital functional disorders of colon Incl.: Congenital dilatation of colon,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.3,"Congenital malformations of intestinal fixation Incl.: Congenital adhesions [bands]: omental, anomalous peritoneal Jackson membrane Malrotation of colon Rotation: failure of incomplete insufficient of caecum and colon Universal mesentery",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.4,Duplication of intestine,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.5,Ectopic anus,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.6,"Congenital fistula of rectum and anus Excl.: congenital fistula: rectovaginal (Q52.2) urethrorectal (Q64.7) pilonidal fistula or sinus (L05.-) with absence, atresia and stenosis (Q42.0, Q42.2)",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.7,Persistent cloaca Incl.: Cloaca NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.8,"Other specified congenital malformations of intestine Incl.: Congenital: blind loop syndrome diverticulitis, colon diverticulum, intestine Dolichocolon Megaloappendix Megaloduodenum Microcolon Transposition of: appendix colon intestine",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q43.9,"Congenital malformation of intestine, unspecified",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44,"Congenital malformations of gallbladder, bile ducts and liver",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.0,"Agenesis, aplasia and hypoplasia of gallbladder Incl.: Congenital absence of gallbladder",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.1,Other congenital malformations of gallbladder Incl.: Congenital malformation of gallbladder NOS Intrahepatic gallbladder,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.2,Atresia of bile ducts,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.3,Congenital stenosis and stricture of bile ducts,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.4,Choledochal cyst,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.5,Other congenital malformations of bile ducts Incl.: Accessory hepatic duct Congenital malformation of bile duct NOS Duplication: biliary duct cystic duct,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.6,Cystic disease of liver Incl.: Fibrocystic disease of liver,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q44.7,Other congenital malformations of liver Incl.: Accessory liver Alagille syndrome Congenital: absence of liver hepatomegaly malformation of liver NOS,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45,Other congenital malformations of digestive system Excl.: congenital: diaphragmatic hernia (Q79.0) hiatus hernia (Q40.1),https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.0,"Agenesis, aplasia and hypoplasia of pancreas Incl.: Congenital absence of pancreas",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.1,Annular pancreas,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.2,Congenital pancreatic cyst,https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.3,Other congenital malformations of pancreas and pancreatic duct Incl.: Accessory pancreas Congenital malformation of pancreas or pancreatic duct NOS Excl.: diabetes mellitus: congenital (E10.-) neonatal (P70.2) fibrocystic disease of pancreas (E84.-),https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.8,"Other specified congenital malformations of digestive system Incl.: Absence (complete)(partial) of alimentary tract NOS Duplication Malposition, congenital of digestive organs NOS",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q45.9,"Congenital malformation of digestive system, unspecified Incl.: Congenital: anomaly deformity NOS of digestive system",https://icd.who.int/browse10/2019/en#/Q38-Q45
Q50-,ICD-10 Version:2016 - English,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50,"Congenital malformations of ovaries, fallopian tubes and broad ligaments",https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.0,Congenital absence of ovary Excl.: Turner syndrome (Q96.-),https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.1,Developmental ovarian cyst,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.2,Congenital torsion of ovary,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.3,Other congenital malformations of ovary Incl.: Accessory ovary Congenital malformation of ovary NOS Ovarian streak,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.4,Embryonic cyst of fallopian tube Incl.: Fimbrial cyst,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.5,Embryonic cyst of broad ligament Incl.: Cyst: epoophoron Gartner duct parovarian,https://icd.who.int/browse10/2019/en#/Q50-Q56
Q50.6,Other congenital malformations of fallopian tube and broad ligament Incl.: Absence Accessory Atresia (of) fallopian tube or broad ligament Congenital malformation of fallopian tube or broad ligament NOS,https://icd.who.int/browse10/2019/en#/Q50-Q56
